GEO_ID,NAME,B25014_001E,B25014_001M,B25014_002E,B25014_002M,B25014_003E,B25014_003M,B25014_004E,B25014_004M,B25014_005E,B25014_005M,B25014_006E,B25014_006M,B25014_007E,B25014_007M,B25014_008E,B25014_008M,B25014_009E,B25014_009M,B25014_010E,B25014_010M,B25014_011E,B25014_011M,B25014_012E,B25014_012M,B25014_013E,B25014_013M
0500000US72141,"Utuado Municipio, Puerto Rico",9851,327,6259,326,4270,318,1919,257,41,38,18,28,11,18,3592,344,2229,299,1357,201,6,10,0,25,0,25
0500000US72013,"Arecibo Municipio, Puerto Rico",31788,653,21592,736,14228,646,6972,472,290,117,82,51,20,25,10196,580,6188,516,3756,376,199,93,53,52,0,32
0500000US72015,"Arroyo Municipio, Puerto Rico",6002,333,4598,338,3073,282,1312,252,193,116,9,14,11,18,1404,275,536,179,727,201,100,75,41,65,0,21
0500000US72033,"Cataño Municipio, Puerto Rico",8792,262,5331,258,3420,227,1706,226,185,77,0,25,20,21,3461,256,1887,237,1379,186,142,65,49,32,4,7
0500000US72054,"Florida Municipio, Puerto Rico",4291,236,3317,256,1776,247,1446,277,52,60,43,35,0,21,974,252,497,171,418,177,59,71,0,21,0,21
0500000US01099,"Monroe County, Alabama",8149,259,4962,280,4170,246,781,187,7,9,4,6,0,22,3187,327,2550,329,597,166,40,35,0,22,0,22
0500000US01079,"Lawrence County, Alabama",12811,345,10133,343,8083,373,1988,293,50,36,0,25,12,18,2678,268,1742,235,803,165,109,71,24,32,0,25
0500000US01081,"Lee County, Alabama",59373,763,35821,930,27629,902,7733,607,389,171,38,43,32,32,23552,858,14191,798,7969,642,363,156,525,196,504,234
0500000US01107,"Pickens County, Alabama",7530,262,5569,285,4357,292,1182,198,0,22,30,35,0,22,1961,217,1446,207,453,120,52,44,10,17,0,22
0500000US01119,"Sumter County, Alabama",5047,276,3278,269,2658,265,604,151,3,6,13,23,0,19,1769,263,1474,240,246,101,49,44,0,19,0,19
0500000US01023,"Choctaw County, Alabama",5350,241,4263,237,3521,225,694,127,40,40,0,19,8,12,1087,189,798,169,264,96,16,18,9,13,0,19
0500000US01091,"Marengo County, Alabama",7768,271,5533,269,4538,265,965,187,17,26,13,14,0,19,2235,326,1852,287,356,133,6,8,21,16,0,19
0500000US01113,"Russell County, Alabama",22740,505,13601,510,11412,516,2019,269,144,100,26,40,0,28,9139,656,5788,583,2808,419,390,210,120,144,33,47
0500000US01039,"Covington County, Alabama",15008,381,11110,336,8669,338,2271,252,156,81,14,13,0,25,3898,334,2604,297,1144,174,105,65,29,40,16,23
0500000US01041,"Crenshaw County, Alabama",5025,193,3709,198,2956,165,714,120,23,19,16,23,0,19,1316,147,872,114,436,95,8,10,0,19,0,19
0500000US01077,"Lauderdale County, Alabama",38514,545,26376,581,21612,597,4489,400,171,96,84,86,20,30,12138,596,8576,548,3362,418,189,108,11,19,0,28
0500000US01085,"Lowndes County, Alabama",4180,158,3079,204,2394,163,650,131,25,26,10,10,0,19,1101,162,720,152,345,99,36,30,0,19,0,19
0500000US01083,"Limestone County, Alabama",32126,524,25064,688,20204,608,4602,444,154,89,98,69,6,9,7062,577,4484,498,2248,321,192,94,123,82,15,27
0500000US01115,"St. Clair County, Alabama",32172,526,25397,685,19827,713,5370,579,167,80,30,48,3,4,6775,600,4214,513,2484,400,33,31,44,48,0,28
0500000US01133,"Winston County, Alabama",9403,342,7426,344,6092,349,1299,229,14,15,21,22,0,22,1977,218,1408,209,504,123,55,57,10,17,0,22
0500000US01043,"Cullman County, Alabama",30730,592,22919,645,17657,613,4885,408,252,132,115,95,10,11,7811,494,5161,465,2472,372,122,63,16,22,40,45
0500000US01051,"Elmore County, Alabama",29143,638,21480,702,16459,725,4771,427,167,104,83,81,0,28,7663,474,5156,490,2335,339,48,55,103,95,21,35
0500000US01071,"Jackson County, Alabama",20626,420,15282,502,12349,467,2691,313,134,78,105,68,3,5,5344,378,3814,346,1326,249,111,76,93,64,0,28
0500000US01121,"Talladega County, Alabama",31407,559,22392,601,18121,636,3999,447,181,93,91,67,0,28,9015,525,6230,499,2650,315,86,78,40,51,9,21
0500000US01129,"Washington County, Alabama",6007,269,5034,247,3923,253,1055,199,42,32,14,19,0,19,973,214,626,178,217,104,130,70,0,19,0,19
0500000US01031,"Coffee County, Alabama",19789,339,12822,403,10103,401,2608,269,86,35,21,17,4,5,6967,455,4500,435,2306,299,146,74,5,9,10,18
0500000US01103,"Morgan County, Alabama",45646,672,32928,703,26907,736,5707,469,267,152,47,57,0,28,12718,670,7988,634,3946,445,423,167,224,125,137,97
0500000US01021,"Chilton County, Alabama",16751,494,12538,528,9681,479,2617,349,173,92,67,42,0,25,4213,494,2383,329,1617,349,180,154,33,38,0,25
0500000US01033,"Colbert County, Alabama",21799,445,15849,529,13281,505,2504,335,64,43,0,28,0,28,5950,404,4201,359,1730,250,19,19,0,28,0,28
0500000US01045,"Dale County, Alabama",18670,402,11239,341,9534,373,1574,236,90,68,34,34,7,11,7431,443,4339,393,2910,317,114,60,8,14,60,56
0500000US01055,"Etowah County, Alabama",38777,531,27882,604,22564,563,5121,367,182,67,0,28,15,16,10895,632,7186,512,3444,408,249,114,16,18,0,28
0500000US01049,"DeKalb County, Alabama",26132,621,18604,565,13841,630,4380,456,226,123,144,108,13,15,7528,628,4854,529,2312,369,291,118,51,60,20,29
0500000US01075,"Lamar County, Alabama",5974,265,4567,250,3604,253,880,141,65,72,14,20,4,5,1407,209,988,163,402,145,5,16,12,20,0,19
0500000US01111,"Randolph County, Alabama",8643,314,6345,334,5127,307,1096,193,73,56,49,51,0,22,2298,307,1506,245,661,201,64,55,17,20,50,54
0500000US01097,"Mobile County, Alabama",155831,1271,101120,1379,81047,1506,18607,778,1193,277,212,116,61,41,54711,1228,36605,1108,16464,835,1391,272,166,91,85,72
0500000US01127,"Walker County, Alabama",25036,517,19045,547,15345,498,3367,340,275,99,58,43,0,28,5991,479,3874,419,1958,310,141,90,18,33,0,28
0500000US01029,"Cleburne County, Alabama",5726,180,4332,222,3287,214,999,133,40,36,6,9,0,19,1394,213,900,193,491,131,3,7,0,19,0,19
0500000US01063,"Greene County, Alabama",2955,217,2031,221,1705,201,265,119,61,50,0,17,0,17,924,200,774,197,119,68,19,21,12,15,0,17
0500000US01005,"Barbour County, Alabama",9186,280,5640,284,4560,246,888,151,166,127,11,16,15,17,3546,324,2219,274,1206,202,92,55,24,29,5,7
0500000US01011,"Bullock County, Alabama",3609,196,2726,213,2306,241,420,167,0,19,0,19,0,19,883,193,559,186,324,104,0,19,0,19,0,19
0500000US01015,"Calhoun County, Alabama",45033,683,31286,654,25308,582,5541,455,335,143,86,46,16,22,13747,710,8835,625,4577,466,241,108,81,89,13,20
0500000US01025,"Clarke County, Alabama",9358,322,6314,359,5127,327,1098,213,69,42,11,13,9,14,3044,289,2384,282,582,168,78,53,0,22,0,22
0500000US01101,"Montgomery County, Alabama",89835,873,52626,995,43800,935,8306,600,463,138,31,38,26,23,37209,982,25072,917,11006,716,903,258,194,84,34,41
0500000US01095,"Marshall County, Alabama",34896,540,24555,596,19610,472,4666,451,124,53,105,46,50,38,10341,578,6549,442,3159,404,405,162,131,71,97,91
0500000US01067,"Henry County, Alabama",6669,252,5522,267,4410,229,1080,179,20,22,0,19,12,16,1147,177,730,132,397,159,17,17,3,11,0,19
0500000US01089,"Madison County, Alabama",145256,1161,97650,1375,82315,1310,14664,786,502,156,95,63,74,55,47606,1312,32879,1198,13459,892,921,255,333,139,14,16
0500000US01123,"Tallapoosa County, Alabama",16448,444,11982,438,9692,471,2188,317,100,65,2,4,0,25,4466,403,2611,332,1461,279,16,18,165,134,213,104
0500000US02016,"Aleutians West Census Area, Alaska",1176,128,331,40,245,31,81,14,5,6,0,13,0,13,845,110,336,46,389,62,61,18,46,14,13,8
0500000US01131,"Wilcox County, Alabama",3804,181,2471,203,2058,173,406,111,0,19,7,11,0,19,1333,168,1131,159,173,81,1,4,28,39,0,19
0500000US02068,"Denali Borough, Alaska",639,228,499,188,369,145,121,53,7,9,2,3,0,9,140,56,49,27,85,38,0,9,6,9,0,9
0500000US02122,"Kenai Peninsula Borough, Alaska",21741,345,15932,325,11051,397,4316,281,279,83,241,101,45,34,5809,334,2956,258,2449,248,240,89,126,50,38,24
0500000US02060,"Bristol Bay Borough, Alaska",333,41,176,25,146,23,30,13,0,9,0,9,0,9,157,29,101,21,41,14,13,9,2,4,0,9
0500000US02150,"Kodiak Island Borough, Alaska",4373,152,2405,180,1558,186,630,131,150,77,67,36,0,15,1968,209,906,181,880,173,135,88,25,25,22,27
0500000US02188,"Northwest Arctic Borough, Alaska",1860,62,1034,64,334,50,337,46,176,32,105,21,82,19,826,55,187,39,336,49,123,32,114,27,66,23
0500000US02050,"Bethel Census Area, Alaska",4558,160,2784,165,797,89,973,95,455,71,352,52,207,25,1774,122,489,84,686,99,268,58,218,52,113,32
0500000US02185,"North Slope Borough, Alaska",1966,225,988,150,299,67,385,79,187,45,79,39,38,23,978,136,345,95,312,100,148,48,112,56,61,34
0500000US02220,"Sitka City and Borough, Alaska",3561,119,2062,118,1470,109,568,108,21,18,3,6,0,13,1499,139,904,117,527,85,53,27,12,11,3,4
0500000US02090,"Fairbanks North Star Borough, Alaska",36513,746,21363,750,14499,689,5839,515,773,242,137,82,115,115,15150,831,8298,683,5719,625,414,172,573,251,146,103
0500000US02130,"Ketchikan Gateway Borough, Alaska",5327,130,3240,150,2233,128,901,112,68,26,32,22,6,7,2087,126,1195,108,765,85,65,31,51,28,11,10
0500000US02170,"Matanuska-Susitna Borough, Alaska",30879,363,23744,395,15574,437,7131,270,781,109,214,59,44,35,7135,339,3927,261,2688,222,391,81,106,42,23,17
0500000US02180,"Nome Census Area, Alaska",2875,114,1734,86,514,59,647,60,310,37,176,27,87,18,1141,88,338,63,500,72,125,37,108,24,70,17
0500000US02070,"Dillingham Census Area, Alaska",1420,71,856,67,338,71,326,41,117,26,59,19,16,9,564,55,240,47,190,34,61,21,60,18,13,8
0500000US02100,"Haines Borough, Alaska",1026,94,692,116,460,132,172,80,43,43,17,22,0,9,334,106,194,89,119,64,0,9,21,30,0,9
0500000US02282,"Yakutat City and Borough, Alaska",232,27,145,19,93,16,38,12,11,8,3,3,0,9,87,19,62,16,23,10,2,3,0,9,0,9
0500000US02110,"Juneau City and Borough, Alaska",12521,225,8014,275,5470,341,2299,288,192,89,45,45,8,12,4507,281,2718,270,1479,252,231,92,53,35,26,38
0500000US02164,"Lake and Peninsula Borough, Alaska",425,121,294,85,175,51,96,33,14,13,8,9,1,2,131,42,68,30,53,20,4,6,6,6,0,9
0500000US02240,"Southeast Fairbanks Census Area, Alaska",2163,121,1591,105,1013,108,457,67,93,46,27,27,1,3,572,85,342,73,151,44,41,25,33,23,5,6
0500000US02290,"Yukon-Koyukuk Census Area, Alaska",1906,77,1366,72,654,57,516,44,107,23,67,15,22,9,540,54,242,35,183,32,71,18,29,19,15,8
0500000US02020,"Anchorage Municipality, Alaska",106524,866,64827,1124,47305,1043,15862,850,1090,228,287,132,283,105,41697,1112,22736,903,15808,865,2077,424,833,210,243,142
0500000US02013,"Aleutians East Borough, Alaska",860,141,532,86,374,66,153,35,5,4,0,9,0,9,328,66,200,50,111,26,17,11,0,9,0,9
0500000US02230,"Skagway Municipality, Alaska",400,54,206,40,137,28,63,17,4,4,2,3,0,9,194,26,116,19,70,17,3,4,4,6,1,2
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",2356,80,1716,73,1166,77,464,58,61,23,9,7,16,12,640,53,340,42,245,39,36,15,15,8,4,5
0500000US02195,"Petersburg Borough, Alaska",1170,102,799,78,528,78,248,60,15,7,8,8,0,9,371,64,265,62,94,26,6,4,6,5,0,9
0500000US02158,"Kusilvak Census Area, Alaska",1692,63,1257,52,248,35,408,45,255,39,182,26,164,26,435,55,97,47,104,25,87,20,68,13,79,21
0500000US04013,"Maricopa County, Arizona",1520767,4569,933112,5621,707326,4894,205332,3035,15668,848,3475,361,1311,225,587655,4214,319472,4025,219305,2666,31747,1301,13429,775,3702,479
0500000US04009,"Graham County, Arizona",10782,355,7467,289,4945,309,2153,218,286,78,68,36,15,17,3315,309,1618,247,1407,208,221,93,45,33,24,29
0500000US04023,"Santa Cruz County, Arizona",15430,327,10212,426,6676,426,3155,369,266,114,41,48,74,49,5218,391,2571,319,2256,351,314,132,77,42,0,26
0500000US04012,"La Paz County, Arizona",8912,484,6620,389,4201,441,2158,357,137,84,118,60,6,8,2292,358,1118,270,969,230,73,35,132,141,0,23
0500000US04015,"Mohave County, Arizona",85485,1076,58675,1108,46631,1080,10884,726,948,270,166,64,46,50,26810,1017,15583,881,9157,752,1477,325,482,166,111,53
0500000US04005,"Coconino County, Arizona",47276,885,28637,669,19961,672,6910,436,962,173,486,71,318,64,18639,939,9782,736,7413,699,614,187,669,201,161,69
0500000US04027,"Yuma County, Arizona",72463,860,48612,947,27547,799,18504,725,1828,312,570,164,163,101,23851,743,10694,589,10665,669,1508,299,511,166,473,190
0500000US04011,"Greenlee County, Arizona",3225,179,1586,135,1215,130,334,89,18,15,14,18,5,12,1639,179,873,170,685,127,42,32,39,42,0,17
0500000US04021,"Pinal County, Arizona",137286,1532,102115,1706,76166,1284,23593,1250,1721,351,532,179,103,62,35171,1394,19715,1073,12790,810,2039,366,578,198,49,50
0500000US05123,"St. Francis County, Arkansas",9319,283,5321,292,4142,274,1083,204,80,54,6,7,10,16,3998,308,2580,323,1256,232,139,79,23,36,0,22
0500000US05145,"White County, Arkansas",29263,455,19474,642,14944,618,4289,410,202,128,37,33,2,5,9789,668,6282,608,3266,375,179,82,40,36,22,25
0500000US05099,"Nevada County, Arkansas",3303,243,2248,205,1898,184,317,92,7,12,26,23,0,17,1055,204,693,207,214,88,140,118,8,12,0,17
0500000US05037,"Cross County, Arkansas",6694,222,4514,211,3420,188,1001,147,80,45,13,16,0,19,2180,243,1357,229,775,198,48,47,0,19,0,19
0500000US05043,"Drew County, Arkansas",7018,240,4790,227,3594,280,1159,193,23,23,0,19,14,23,2228,222,1403,221,752,181,73,77,0,19,0,19
0500000US05027,"Columbia County, Arkansas",8962,405,6161,327,4887,303,1197,250,67,56,10,17,0,22,2801,364,1669,264,823,231,102,108,112,114,95,100
0500000US05125,"Saline County, Arkansas",43604,612,34167,687,25824,792,7834,545,395,152,66,49,48,45,9437,708,6035,598,3064,469,274,166,64,78,0,28
0500000US05141,"Van Buren County, Arkansas",6852,254,5259,233,4191,206,990,153,48,31,10,19,20,30,1593,210,1070,175,438,119,28,29,39,44,18,22
0500000US05065,"Izard County, Arkansas",5049,239,3994,222,3005,207,980,171,8,9,1,3,0,19,1055,171,692,138,290,89,68,42,5,9,0,19
0500000US05079,"Lincoln County, Arkansas",3795,374,2831,282,2011,198,750,179,58,63,12,20,0,19,964,241,532,175,354,141,21,23,57,68,0,19
0500000US05083,"Logan County, Arkansas",8464,259,6075,318,4380,256,1529,190,96,60,70,59,0,22,2389,276,1401,232,927,184,61,39,0,22,0,22
0500000US05035,"Crittenden County, Arkansas",18756,310,10871,387,8315,397,2432,279,102,53,22,34,0,25,7885,377,4618,340,2738,301,311,124,140,76,78,76
0500000US05047,"Franklin County, Arkansas",6800,261,4928,238,3815,228,1057,180,52,40,0,19,4,7,1872,238,1163,215,556,154,150,112,3,3,0,19
0500000US05109,"Pike County, Arkansas",4299,182,3318,174,2413,156,852,130,36,35,16,19,1,3,981,163,591,130,322,88,38,41,30,34,0,19
0500000US05069,"Jefferson County, Arkansas",26977,486,16847,493,13689,512,3040,281,65,36,53,51,0,28,10130,603,6970,458,2719,381,324,166,111,62,6,10
0500000US05097,"Montgomery County, Arkansas",3761,228,3108,216,2490,187,538,129,71,43,9,14,0,17,653,147,461,115,188,68,4,7,0,17,0,17
0500000US05127,"Scott County, Arkansas",3855,222,2865,197,2069,176,715,161,77,53,4,7,0,19,990,154,566,115,383,104,34,23,7,11,0,19
0500000US05131,"Sebastian County, Arkansas",50670,642,30268,834,23425,826,6292,560,394,131,117,77,40,49,20402,883,12515,851,6673,461,622,237,289,143,303,209
0500000US05007,"Benton County, Arkansas",94333,722,62618,930,45483,812,15998,756,974,195,117,64,46,33,31715,1022,17321,785,12188,758,1412,303,660,201,134,89
0500000US05017,"Chicot County, Arkansas",4308,189,2769,176,2397,191,349,96,15,20,8,13,0,19,1539,159,781,114,695,152,41,39,7,8,15,26
0500000US05071,"Johnson County, Arkansas",9800,246,7016,291,5089,305,1769,183,106,51,35,29,17,24,2784,300,1745,241,827,204,185,92,27,33,0,22
0500000US05077,"Lee County, Arkansas",3352,195,1934,175,1528,160,406,123,0,17,0,17,0,17,1418,173,1034,175,326,116,58,52,0,17,0,17
0500000US05115,"Pope County, Arkansas",22628,479,15477,523,11962,485,3350,334,115,72,42,34,8,12,7151,461,4589,417,2241,340,149,93,172,107,0,28
0500000US05041,"Desha County, Arkansas",5111,201,3035,211,2281,171,722,178,17,26,15,18,0,19,2076,230,1329,192,710,173,37,31,0,19,0,19
0500000US05049,"Fulton County, Arkansas",5000,264,3909,263,3121,231,646,153,99,56,14,21,29,26,1091,202,664,154,384,124,37,37,6,8,0,19
0500000US05051,"Garland County, Arkansas",39894,775,26955,707,22130,845,4594,507,140,72,74,59,17,26,12939,792,8544,725,3913,537,230,111,199,118,53,63
0500000US05117,"Prairie County, Arkansas",3826,139,2755,143,2261,152,427,113,67,42,0,17,0,17,1071,144,645,114,373,92,32,23,21,27,0,17
0500000US39161,"Van Wert County, Ohio",11419,220,8525,277,6998,294,1483,174,44,32,0,21,0,21,2894,253,2034,216,834,158,26,22,0,21,0,21
0500000US39167,"Washington County, Ohio",25139,345,18571,424,15628,539,2786,341,157,103,0,27,0,27,6568,390,4895,373,1498,232,82,54,93,73,0,27
0500000US39171,"Williams County, Ohio",15246,281,11539,287,9427,259,1998,226,114,57,0,24,0,24,3707,287,2828,243,810,148,61,42,8,13,0,24
0500000US39011,"Auglaize County, Ohio",18723,245,14323,364,11344,356,2884,226,84,47,11,18,0,24,4400,361,2897,256,1386,260,75,60,26,31,16,19
0500000US39029,"Columbiana County, Ohio",41854,504,30506,720,24374,686,5814,428,279,95,36,38,3,6,11348,679,7744,521,3132,364,303,138,163,116,6,13
0500000US39037,"Darke County, Ohio",20838,347,15100,474,12046,433,2894,252,128,53,10,12,22,23,5738,358,4114,307,1556,217,52,35,16,25,0,27
0500000US39123,"Ottawa County, Ohio",17691,411,13919,397,11564,345,2316,291,35,28,4,8,0,24,3772,310,2653,286,1088,220,13,20,14,21,4,6
0500000US39051,"Fulton County, Ohio",16425,279,12677,417,9815,414,2764,286,78,56,10,12,10,17,3748,387,2424,300,1146,237,110,90,30,31,38,56
0500000US39065,"Hardin County, Ohio",11495,285,8155,312,6517,339,1548,180,70,43,20,26,0,24,3340,319,2243,287,1008,244,43,43,46,48,0,24
0500000US39079,"Jackson County, Ohio",12892,361,9044,351,6875,412,1993,260,144,98,0,24,32,48,3848,406,2214,327,1497,306,73,60,64,60,0,24
0500000US39095,"Lucas County, Ohio",179065,1140,107392,1270,89731,1177,17099,793,460,147,60,43,42,47,71673,1266,49803,1174,20293,935,1107,283,415,185,55,42
0500000US39117,"Morrow County, Ohio",12650,294,10372,293,8069,365,2066,262,235,104,0,24,2,3,2278,283,1601,230,640,193,33,38,4,6,0,24
0500000US39121,"Noble County, Ohio",4967,218,4172,235,3538,237,616,139,18,19,0,18,0,18,795,160,692,164,93,50,8,9,2,5,0,18
0500000US39135,"Preble County, Ohio",16090,282,12443,273,9655,313,2702,226,79,47,7,9,0,24,3647,291,2291,263,1213,213,125,66,0,24,18,28
0500000US39147,"Seneca County, Ohio",21652,343,15512,353,12991,346,2458,215,63,41,0,27,0,27,6140,414,4143,386,1941,277,33,30,6,9,17,25
0500000US39151,"Stark County, Ohio",152649,928,104220,1104,87200,1096,16362,701,501,124,103,67,54,37,48429,1126,34402,968,13181,751,685,158,93,75,68,69
0500000US39003,"Allen County, Ohio",40537,487,26952,550,22288,548,4419,309,180,67,65,44,0,27,13585,567,8957,571,4427,493,131,77,25,25,45,50
0500000US39031,"Coshocton County, Ohio",14461,288,10602,301,8259,286,2077,204,174,84,92,51,0,24,3859,284,2764,268,1000,143,79,56,16,16,0,24
0500000US39033,"Crawford County, Ohio",17755,301,12427,378,10421,373,1956,219,22,20,17,17,11,17,5328,392,3759,322,1510,242,59,54,0,24,0,24
0500000US39041,"Delaware County, Ohio",68649,501,55800,608,47096,767,8504,564,187,78,13,20,0,27,12849,598,8698,487,3883,431,202,86,66,53,0,27
0500000US39059,"Guernsey County, Ohio",16098,386,11467,431,9094,386,2219,259,109,61,45,46,0,24,4631,382,3289,352,1245,208,62,55,5,7,30,46
0500000US39073,"Hocking County, Ohio",11120,279,8396,252,6666,299,1629,210,37,33,64,58,0,21,2724,251,1814,215,770,146,87,73,23,27,30,37
0500000US39107,"Mercer County, Ohio",16104,270,12330,308,9663,369,2562,279,105,54,0,24,0,24,3774,305,2559,236,1121,200,49,41,45,43,0,24
0500000US39141,"Ross County, Ohio",28747,438,20077,480,15710,531,4158,398,157,78,22,24,30,30,8670,496,5705,508,2679,343,235,102,51,49,0,27
0500000US39035,"Cuyahoga County, Ohio",538531,2261,314766,2536,270452,2423,42667,1160,1293,216,230,114,124,66,223765,2188,162553,2010,56621,1578,3306,438,993,235,292,104
0500000US39093,"Lorain County, Ohio",119536,925,85598,956,71913,1061,13390,580,252,82,27,21,16,15,33938,904,23395,970,9681,643,653,233,116,71,93,65
0500000US39109,"Miami County, Ohio",41081,426,28728,606,24012,617,4532,347,158,71,13,19,13,21,12353,549,8754,536,3516,443,81,52,0,27,2,3
0500000US39113,"Montgomery County, Ohio",223894,1369,136552,1429,113873,1407,21671,785,781,197,197,96,30,28,87342,1501,61865,1329,23663,947,1399,291,287,116,128,95
0500000US39155,"Trumbull County, Ohio",86163,651,60946,907,50622,904,9713,565,462,105,103,50,46,38,25217,867,18166,745,6694,569,267,114,77,72,13,16
0500000US39173,"Wood County, Ohio",50443,555,33205,581,26874,599,6201,431,122,64,0,27,8,11,17238,640,12613,593,4317,485,200,95,108,80,0,27
0500000US39007,"Ashtabula County, Ohio",37652,565,26382,604,21384,612,4579,364,278,94,111,91,30,34,11270,553,7740,465,3217,371,256,117,42,31,15,18
0500000US40001,"Adair County, Oklahoma",7742,143,5309,189,3759,170,1336,137,190,43,24,14,0,17,2433,165,1244,135,978,131,160,53,46,33,5,9
