GEO_ID,NAME,B25044_001E,B25044_001M,B25044_002E,B25044_002M,B25044_003E,B25044_003M,B25044_004E,B25044_004M,B25044_005E,B25044_005M,B25044_006E,B25044_006M,B25044_007E,B25044_007M,B25044_008E,B25044_008M,B25044_009E,B25044_009M,B25044_010E,B25044_010M,B25044_011E,B25044_011M,B25044_012E,B25044_012M,B25044_013E,B25044_013M,B25044_014E,B25044_014M,B25044_015E,B25044_015M
0500000US05051,"Garland County, Arkansas",39894,775,26955,707,632,153,7923,629,12139,643,4413,441,1149,277,699,212,12939,792,2437,315,5902,542,3463,500,913,292,142,78,82,77
0500000US05117,"Prairie County, Arkansas",3826,139,2755,143,88,40,755,127,1077,128,516,110,197,78,122,50,1071,144,170,62,535,101,267,75,88,44,11,11,0,17
0500000US39161,"Van Wert County, Ohio",11419,220,8525,277,157,68,1870,185,3670,272,1677,157,756,117,395,116,2894,253,369,112,1217,178,961,163,225,72,102,51,20,15
0500000US39167,"Washington County, Ohio",25139,345,18571,424,438,110,3962,351,8042,420,3938,346,1487,227,704,154,6568,390,1061,178,3203,318,1635,265,517,146,148,86,4,6
0500000US39171,"Williams County, Ohio",15246,281,11539,287,338,105,2700,265,5081,383,2359,240,796,155,265,93,3707,287,442,148,1881,245,1098,177,238,87,34,28,14,14
0500000US39011,"Auglaize County, Ohio",18723,245,14323,364,214,92,2820,270,6432,302,2983,258,1247,180,627,133,4400,361,670,141,1877,279,1305,245,333,127,156,90,59,65
0500000US39029,"Columbiana County, Ohio",41854,504,30506,720,820,163,7937,607,12098,603,6040,473,2377,288,1234,208,11348,679,1992,293,5625,534,2839,288,736,185,114,75,42,38
0500000US39037,"Darke County, Ohio",20838,347,15100,474,445,148,3016,293,6471,414,3541,285,1174,191,453,106,5738,358,674,150,2562,269,1709,221,641,198,117,58,35,33
0500000US39123,"Ottawa County, Ohio",17691,411,13919,397,307,80,3386,256,5895,312,2796,256,1024,177,511,116,3772,310,468,135,1628,231,1238,196,324,111,88,57,26,37
0500000US39051,"Fulton County, Ohio",16425,279,12677,417,174,58,2550,237,5322,361,2929,248,1120,154,582,148,3748,387,391,133,1801,294,1096,244,307,101,79,81,74,51
0500000US39065,"Hardin County, Ohio",11495,285,8155,312,338,90,1890,216,3219,206,1758,204,576,107,374,102,3340,319,416,132,1641,246,1003,194,193,65,70,45,17,17
0500000US39079,"Jackson County, Ohio",12892,361,9044,351,425,151,1851,305,3800,364,2044,275,706,161,218,115,3848,406,583,206,1570,266,1209,278,342,153,90,54,54,45
0500000US39095,"Lucas County, Ohio",179065,1140,107392,1270,3985,398,31696,932,46519,1200,17544,665,5537,408,2111,279,71673,1266,14373,752,36281,1152,16442,781,3433,469,837,214,307,107
0500000US39117,"Morrow County, Ohio",12650,294,10372,293,494,146,1545,236,3757,332,2932,289,1126,227,518,176,2278,283,395,146,839,136,624,155,289,121,28,30,103,59
0500000US39121,"Noble County, Ohio",4967,218,4172,235,181,81,923,222,1760,225,837,157,354,137,117,70,795,160,137,79,330,98,208,76,106,80,11,15,3,4
0500000US39135,"Preble County, Ohio",16090,282,12443,273,249,100,2515,260,5043,310,2866,266,1071,172,699,126,3647,291,588,160,1466,219,1156,166,322,89,93,44,22,17
0500000US39147,"Seneca County, Ohio",21652,343,15512,353,387,109,3448,304,6906,352,3209,267,970,149,592,119,6140,414,1030,200,2727,297,1786,288,417,96,152,75,28,23
0500000US39151,"Stark County, Ohio",152649,928,104220,1104,2556,317,26023,702,45673,1071,20319,795,7169,479,2480,301,48429,1126,8513,526,23355,1020,12350,646,3206,399,743,164,262,120
0500000US39003,"Allen County, Ohio",40537,487,26952,550,657,125,6550,403,11664,523,5268,362,2109,188,704,136,13585,567,2749,324,6233,451,3280,335,1002,190,262,117,59,50
0500000US39031,"Coshocton County, Ohio",14461,288,10602,301,842,184,2301,249,4015,331,2215,225,854,161,375,87,3859,284,676,162,1800,245,955,185,261,100,163,98,4,8
0500000US39033,"Crawford County, Ohio",17755,301,12427,378,295,98,3372,293,5330,327,2403,237,736,166,291,95,5328,392,913,178,2481,288,1341,212,459,148,88,55,46,51
0500000US39041,"Delaware County, Ohio",68649,501,55800,608,612,131,9239,501,28617,704,11894,636,3832,368,1606,232,12849,598,1084,209,6184,425,4412,391,874,185,133,57,162,88
0500000US39059,"Guernsey County, Ohio",16098,386,11467,431,457,102,2670,256,4642,317,2401,263,810,157,487,111,4631,382,845,172,2265,338,1163,215,278,102,45,37,35,46
0500000US39073,"Hocking County, Ohio",11120,279,8396,252,210,84,1800,235,3084,240,1925,249,1022,176,355,84,2724,251,374,98,1294,200,823,182,186,73,32,33,15,20
0500000US39107,"Mercer County, Ohio",16104,270,12330,308,140,66,2328,233,5530,361,2915,281,928,155,489,112,3774,305,456,111,1823,233,1018,184,337,95,123,68,17,27
0500000US39141,"Ross County, Ohio",28747,438,20077,480,720,165,3743,332,8415,488,4214,421,1848,251,1137,233,8670,496,1292,236,4161,401,2403,332,668,174,121,66,25,26
0500000US39035,"Cuyahoga County, Ohio",538531,2261,314766,2536,13028,635,106110,1817,135341,2028,43578,1041,12498,587,4211,380,223765,2188,58150,1505,111075,2238,44886,1478,7649,615,1399,247,606,169
0500000US39093,"Lorain County, Ohio",119536,925,85598,956,2148,289,22206,788,39370,809,15107,692,5221,484,1546,230,33938,904,6047,486,17170,776,8179,557,1895,341,416,129,231,137
0500000US39109,"Miami County, Ohio",41081,426,28728,606,579,144,6491,507,12473,555,6054,416,2211,289,920,151,12353,549,1719,268,5740,488,3571,351,1004,220,202,109,117,77
0500000US39113,"Montgomery County, Ohio",223894,1369,136552,1429,4210,402,38447,1130,59481,1216,24362,961,7036,527,3016,330,87342,1501,17819,960,42249,1280,21460,878,4515,506,923,238,376,147
0500000US39155,"Trumbull County, Ohio",86163,651,60946,907,2535,232,17425,628,25612,757,10769,585,3216,288,1389,196,25217,867,3695,404,13323,692,6610,536,1131,224,401,117,57,41
0500000US39173,"Wood County, Ohio",50443,555,33205,581,743,159,7957,488,15145,587,6512,380,2033,225,815,151,17238,640,1628,292,8602,560,5148,476,1210,263,591,175,59,36
0500000US39007,"Ashtabula County, Ohio",37652,565,26382,604,1387,243,6391,443,11311,488,5048,468,1496,209,749,150,11270,553,2123,301,5505,429,2745,399,619,179,171,89,107,83
0500000US40001,"Adair County, Oklahoma",7742,143,5309,189,209,50,1454,136,2048,152,1082,126,349,69,167,63,2433,165,334,79,1053,116,718,111,249,61,29,18,50,39
0500000US40137,"Stephens County, Oklahoma",16955,241,12237,258,292,102,3140,222,5118,306,2453,227,788,141,446,110,4718,292,618,115,2113,203,1599,182,326,76,58,38,4,8
0500000US40025,"Cimarron County, Oklahoma",974,61,716,55,4,5,208,50,257,53,158,39,69,33,20,15,258,47,5,7,89,30,94,35,60,31,4,4,6,7
0500000US40019,"Carter County, Oklahoma",18336,256,12576,294,332,81,2964,239,5553,253,2651,239,841,130,235,61,5760,289,746,149,2813,203,1786,205,330,88,52,32,33,32
0500000US40053,"Grant County, Oklahoma",1825,90,1385,80,8,7,321,65,577,65,298,58,107,33,74,28,440,74,5,5,207,52,157,43,53,30,14,14,4,6
0500000US40055,"Greer County, Oklahoma",2041,138,1412,141,31,28,388,90,559,109,328,80,76,36,30,29,629,131,145,78,229,73,170,64,79,63,6,7,0,13
0500000US40087,"McClain County, Oklahoma",14159,182,11221,279,166,79,1878,218,5147,317,2624,269,954,162,452,126,2938,254,188,79,1399,195,974,179,212,82,159,78,6,10
0500000US40091,"McIntosh County, Oklahoma",8413,230,6537,227,125,59,1839,206,2829,187,1065,176,438,107,241,73,1876,209,272,76,891,155,626,133,56,35,15,14,16,16
0500000US40099,"Murray County, Oklahoma",5354,169,3724,184,130,63,833,171,1608,194,746,131,308,96,99,46,1630,184,99,44,862,175,491,123,108,49,18,18,52,36
0500000US40103,"Noble County, Oklahoma",4607,147,3366,171,63,39,609,98,1333,152,843,117,404,96,114,41,1241,162,148,65,451,99,496,124,112,49,24,19,10,16
0500000US40115,"Ottawa County, Oklahoma",11965,133,8216,164,259,47,2168,110,3443,120,1625,110,493,68,228,43,3749,152,508,52,1833,92,1053,103,281,50,61,21,13,8
0500000US40135,"Sequoyah County, Oklahoma",15376,235,10928,244,314,86,2845,244,4495,254,2206,223,829,135,239,67,4448,228,606,98,2033,200,1409,173,280,85,99,44,21,17
0500000US40145,"Wagoner County, Oklahoma",28748,206,22543,294,312,80,4572,270,9669,354,5067,257,2146,213,777,137,6205,291,584,114,2454,209,2328,187,622,107,143,59,74,44
0500000US40151,"Woods County, Oklahoma",3351,175,2328,143,46,31,522,122,973,151,525,101,195,62,67,37,1023,157,83,47,388,106,456,124,68,43,13,21,15,18
0500000US40015,"Caddo County, Oklahoma",10199,182,7314,199,239,76,1946,141,2820,164,1539,123,486,79,284,57,2885,184,495,103,1249,132,876,110,210,67,44,21,11,10
0500000US40101,"Muskogee County, Oklahoma",26078,352,17189,406,624,121,4526,329,7125,339,3466,292,992,168,456,105,8889,431,1610,176,4260,327,2268,277,584,133,158,69,9,10
0500000US40107,"Okfuskee County, Oklahoma",3962,166,2861,140,129,38,803,90,1002,108,570,70,226,36,131,29,1101,105,186,49,608,82,181,49,89,31,29,20,8,9
0500000US40013,"Bryan County, Oklahoma",17157,241,10620,300,354,92,2640,212,4452,306,1966,204,772,137,436,99,6537,272,614,133,2871,226,2051,201,602,132,372,118,27,21
0500000US40059,"Harper County, Oklahoma",1297,86,1075,87,25,21,225,63,403,80,273,70,87,40,62,32,222,63,18,20,55,27,109,43,27,19,13,17,0,9
0500000US40071,"Kay County, Oklahoma",17703,280,12138,290,320,74,3493,262,4838,269,2366,203,883,130,238,46,5565,269,867,136,2535,227,1559,172,342,66,205,87,57,41
0500000US40035,"Craig County, Oklahoma",5433,174,3866,160,107,34,969,127,1538,129,765,80,336,61,151,42,1567,147,257,63,761,118,450,81,86,28,7,7,6,6
0500000US40143,"Tulsa County, Oklahoma",251176,739,148269,916,3007,282,38786,940,67743,1037,27356,777,8431,466,2946,262,102907,1116,14074,534,51092,1004,28741,677,6802,525,1701,183,497,88
0500000US40017,"Canadian County, Oklahoma",44633,407,33823,630,569,156,6491,445,16129,672,7205,536,2350,268,1079,167,10810,603,686,161,5049,456,3520,316,1294,181,173,69,88,52
0500000US40057,"Harmon County, Oklahoma",1183,69,863,81,27,20,247,58,319,56,194,47,69,41,7,8,320,69,68,35,99,32,126,54,27,21,0,9,0,9
0500000US40127,"Pushmataha County, Oklahoma",4463,127,3366,130,136,55,870,126,1138,120,883,111,244,56,95,31,1097,107,223,48,546,74,221,63,72,28,15,12,20,21
0500000US40077,"Latimer County, Oklahoma",4042,105,2847,116,99,39,686,98,1107,122,517,76,301,64,137,42,1195,107,162,51,630,87,330,67,35,22,38,37,0,15
0500000US40113,"Osage County, Oklahoma",18165,246,14015,311,346,85,3400,263,5839,307,2914,239,983,139,533,115,4150,309,526,128,1895,222,1302,177,290,87,82,49,55,37
0500000US40139,"Texas County, Oklahoma",6725,220,4379,230,106,57,1127,190,1812,187,907,149,262,93,165,60,2346,256,209,115,1026,193,754,202,305,94,43,30,9,7
0500000US40047,"Garfield County, Oklahoma",23824,390,15355,478,368,116,4360,433,6554,463,2937,329,744,148,392,101,8469,508,583,157,3737,412,3263,377,743,211,133,60,10,12
0500000US40069,"Johnston County, Oklahoma",4300,119,3095,157,86,34,722,107,1248,139,584,101,363,87,92,28,1205,146,138,78,614,125,353,85,79,27,20,13,1,4
0500000US40121,"Pittsburg County, Oklahoma",17745,281,12873,298,404,112,3373,245,5225,305,2565,215,896,132,410,70,4872,255,815,146,2278,192,1369,180,300,87,72,29,38,23
0500000US40129,"Roger Mills County, Oklahoma",1352,59,986,57,8,8,201,47,336,52,254,51,98,30,89,28,366,57,35,19,189,53,92,30,14,12,16,15,20,18
0500000US40153,"Woodward County, Oklahoma",7255,323,5162,334,83,53,1033,189,2242,235,1233,206,339,82,232,82,2093,253,229,93,877,180,729,166,177,74,33,20,48,45
0500000US40021,"Cherokee County, Oklahoma",16507,296,11136,291,290,75,2827,243,4633,278,2386,233,641,124,359,91,5371,317,760,124,2802,273,1186,205,494,129,95,54,34,26
0500000US40041,"Delaware County, Oklahoma",16574,299,12561,365,303,82,3447,225,5214,312,2400,222,777,123,420,97,4013,277,450,100,1894,190,1225,153,379,94,51,28,14,9
0500000US40045,"Ellis County, Oklahoma",1607,76,1179,70,21,16,273,49,390,59,270,45,101,35,124,42,428,58,33,26,116,32,162,44,75,33,34,18,8,8
0500000US40051,"Grady County, Oklahoma",19836,230,15416,281,285,78,2665,240,7121,345,3500,284,1368,186,477,121,4420,280,421,104,2180,218,1427,181,276,82,69,39,47,27
0500000US40119,"Payne County, Oklahoma",30485,584,15515,508,167,66,3970,367,6843,330,3172,329,830,166,533,129,14970,647,1538,326,7085,557,4171,492,1560,283,409,158,207,104
0500000US40125,"Pottawatomie County, Oklahoma",26003,287,17917,364,395,92,4392,269,7660,329,3497,223,1353,154,620,131,8086,341,1062,147,4028,278,2230,195,614,112,123,50,29,18
0500000US40037,"Creek County, Oklahoma",26642,239,19902,340,432,88,5120,260,8500,381,4036,240,1206,162,608,105,6740,252,550,83,2978,220,2594,220,489,89,83,34,46,31
0500000US40141,"Tillman County, Oklahoma",2954,154,2281,152,38,22,653,98,1002,110,343,72,136,47,109,55,673,112,116,49,241,72,223,72,13,10,78,46,2,3
0500000US40149,"Washita County, Oklahoma",4363,177,3142,175,59,25,713,115,1365,140,660,117,235,64,110,44,1221,148,150,57,492,101,441,102,82,40,51,28,5,5
0500000US40033,"Cotton County, Oklahoma",2212,116,1731,124,110,59,292,64,699,103,346,72,169,70,115,42,481,93,49,30,249,78,132,46,33,26,9,12,9,11
0500000US40075,"Kiowa County, Oklahoma",3772,157,2624,165,63,32,748,109,1024,115,547,114,137,45,105,46,1148,175,180,81,596,152,297,93,53,32,10,10,12,15
0500000US40079,"Le Flore County, Oklahoma",18367,208,13115,292,445,82,3249,217,5233,243,2659,169,1040,123,489,92,5252,257,564,100,2664,194,1485,155,434,108,93,42,12,13
0500000US40089,"McCurtain County, Oklahoma",12791,203,9109,240,341,67,2157,185,3560,205,1967,204,709,101,375,87,3682,198,609,108,1610,157,1092,129,282,89,79,44,10,9
0500000US40093,"Major County, Oklahoma",3050,110,2433,116,70,39,446,72,1019,101,565,72,199,47,134,38,617,104,37,23,233,60,269,87,57,31,21,17,0,13
0500000US40097,"Mayes County, Oklahoma",15838,256,11515,269,339,81,2403,229,4371,292,2929,215,1053,156,420,94,4323,262,401,78,1862,173,1485,176,433,92,110,53,32,22
0500000US40109,"Oklahoma County, Oklahoma",299232,1722,175496,2043,3694,366,46806,1252,80787,1613,31006,898,10061,591,3142,307,123736,1730,14654,732,60067,1479,37791,1183,8750,590,2093,294,381,120
0500000US40039,"Custer County, Oklahoma",10505,297,6309,361,58,38,1555,247,2431,367,1653,235,409,117,203,84,4196,349,288,120,1696,307,1839,317,205,97,168,143,0,17
0500000US40007,"Beaver County, Oklahoma",2027,82,1573,82,56,28,253,56,649,70,410,64,98,29,107,33,454,70,26,16,197,52,151,43,55,25,15,12,10,10
0500000US40085,"Love County, Oklahoma",3193,109,2501,106,68,29,501,63,1046,92,559,88,212,60,115,41,692,77,44,22,344,57,217,51,78,35,7,9,2,4
0500000US40009,"Beckham County, Oklahoma",7562,344,4914,322,122,70,1088,233,2411,330,1069,231,132,58,92,74,2648,358,453,165,1017,258,996,222,155,92,12,18,15,16
0500000US40023,"Choctaw County, Oklahoma",5991,125,4122,178,181,56,1107,136,1643,136,793,108,281,55,117,40,1869,154,358,78,1090,121,324,83,68,26,20,13,9,9
0500000US40065,"Jackson County, Oklahoma",9868,272,5607,279,127,69,1292,176,2537,246,1064,177,354,90,233,89,4261,363,641,181,1685,261,1404,248,356,116,128,104,47,34
0500000US40081,"Lincoln County, Oklahoma",12821,192,10139,236,276,62,2251,171,4043,232,2398,182,742,104,429,88,2682,169,278,69,1269,114,903,114,200,56,24,17,8,9
0500000US41047,"Marion County, Oregon",116861,940,69495,1180,1454,314,16948,818,29930,1085,13751,797,4639,439,2773,296,47366,1174,5688,504,20894,857,15164,985,3946,440,1077,277,597,198
0500000US41029,"Jackson County, Oregon",87417,807,55116,965,1216,292,13757,753,22882,958,11646,734,3849,381,1766,281,32301,972,4545,544,13639,757,10353,724,2751,425,842,225,171,81
0500000US41023,"Grant County, Oregon",3294,161,2317,134,85,65,499,96,904,142,555,101,141,51,133,67,977,116,70,33,472,94,320,94,82,43,21,20,12,13
0500000US41031,"Jefferson County, Oregon",7892,252,5488,249,62,46,1298,248,1983,239,1354,207,428,127,363,101,2404,223,242,94,702,150,1124,208,238,87,52,46,46,30
0500000US41005,"Clackamas County, Oregon",155456,776,109646,1211,1848,274,21415,889,47094,1247,25699,1006,8698,600,4892,449,45810,1186,6214,505,19489,828,14809,909,3801,405,999,263,498,165
0500000US41043,"Linn County, Oregon",47030,502,29910,895,596,122,6621,567,11585,636,6952,475,2348,256,1808,322,17120,844,2055,308,7238,550,5168,563,2051,376,373,160,235,124
0500000US41057,"Tillamook County, Oregon",10816,357,7472,369,160,50,1904,226,3343,284,1445,192,454,134,166,97,3344,280,587,159,1199,242,1107,226,289,103,105,71,57,53
0500000US41001,"Baker County, Oregon",6927,271,4850,260,100,52,1058,169,1905,199,1032,139,511,122,244,93,2077,241,377,164,799,148,669,141,130,54,84,46,18,18
0500000US41033,"Josephine County, Oregon",35978,502,24021,712,463,147,4910,492,9959,666,5272,453,2310,389,1107,211,11957,603,1515,274,5120,518,3757,441,1247,335,245,152,73,58
0500000US41059,"Umatilla County, Oregon",26886,438,17138,520,387,128,3181,390,7081,464,4029,369,1612,255,848,183,9748,537,1361,265,4124,353,2788,379,1174,244,244,99,57,39
0500000US41041,"Lincoln County, Oregon",21110,515,13614,339,385,115,4446,319,5839,349,2027,211,610,136,307,114,7496,442,1099,206,3527,382,2079,279,547,156,170,87,74,57
0500000US41009,"Columbia County, Oregon",19296,329,14313,395,298,112,2791,262,5512,412,3576,358,1331,234,805,194,4983,347,953,232,1891,256,1278,249,562,162,160,74,139,72
0500000US41055,"Sherman County, Oregon",736,65,476,50,12,8,87,26,188,38,144,27,37,14,8,8,260,49,20,11,74,22,97,35,42,23,4,6,23,15
0500000US41065,"Wasco County, Oregon",10266,245,6400,261,161,71,1343,157,2549,246,1601,209,398,88,348,106,3866,279,534,157,1606,239,1080,187,397,121,160,92,89,79
0500000US41039,"Lane County, Oregon",150780,818,88435,1077,2277,300,23503,987,37100,1045,17761,726,5296,394,2498,304,62345,1227,10320,669,27347,969,17863,850,4765,496,1567,276,483,153
0500000US41045,"Malheur County, Oregon",10138,244,5974,273,178,76,1193,159,2373,247,1426,196,588,116,216,68,4164,297,638,158,1768,216,1172,186,440,138,121,55,25,15
0500000US41067,"Washington County, Oregon",216507,1013,132359,1495,2341,338,30403,1125,63359,1541,25817,978,7411,617,3028,340,84148,1473,10345,565,38207,1161,27101,1053,6288,583,1771,399,436,120
0500000US41049,"Morrow County, Oregon",3959,129,2746,142,75,47,377,107,1063,154,823,135,229,74,179,72,1213,141,52,33,376,90,432,114,274,80,46,28,33,30
0500000US41007,"Clatsop County, Oregon",15910,387,9818,399,274,81,2746,313,4153,282,1840,222,468,103,337,97,6092,436,954,209,2885,320,1547,246,480,141,207,119,19,21
0500000US41015,"Curry County, Oregon",10440,356,7293,389,237,99,2247,329,2949,301,1277,269,532,160,51,49,3147,350,512,182,1305,269,897,215,357,128,50,41,26,30
0500000US41021,"Gilliam County, Oregon",848,60,537,60,25,19,90,30,242,45,110,35,47,19,23,16,311,57,27,19,93,46,108,46,58,27,19,14,6,5
0500000US41037,"Lake County, Oregon",3494,202,2228,151,43,29,544,139,770,123,607,114,182,75,82,46,1266,216,180,82,433,136,398,126,158,71,64,42,33,32
0500000US41061,"Union County, Oregon",10481,211,6714,262,247,93,1379,156,2562,221,1639,211,619,120,268,69,3767,259,354,117,1612,223,1077,181,533,140,159,71,32,22
0500000US42045,"Delaware County, Pennsylvania",206405,964,142678,1457,6437,494,41290,1179,64245,1100,21984,802,6881,362,1841,233,63727,1277,15500,794,32767,1037,12891,714,2028,293,351,113,190,91
0500000US42119,"Union County, Pennsylvania",14739,408,10613,384,459,114,2498,305,4743,384,1941,247,615,113,357,102,4126,382,761,174,1906,286,1116,290,263,109,74,55,6,8
0500000US42127,"Wayne County, Pennsylvania",18739,463,15078,446,404,91,4275,334,6623,343,2552,222,920,161,304,81,3661,345,556,141,2030,283,832,171,173,65,43,26,27,18
0500000US42043,"Dauphin County, Pennsylvania",111684,1329,70603,1461,2297,287,19566,857,30104,930,13155,648,4158,427,1323,209,41081,1137,8945,688,21299,993,8971,718,1484,258,315,133,67,50
0500000US42129,"Westmoreland County, Pennsylvania",151665,902,117485,1062,3456,343,31430,853,52912,1029,20864,769,6309,368,2514,298,34180,983,7830,522,16691,728,8033,541,1381,215,210,109,35,27
0500000US42053,"Forest County, Pennsylvania",1631,312,1401,199,58,31,524,73,622,105,145,40,40,17,12,16,230,133,31,15,117,82,71,41,10,15,1,2,0,15
0500000US42089,"Monroe County, Pennsylvania",56770,863,44118,830,1033,235,11425,741,18780,783,8396,526,3036,458,1448,254,12652,725,1813,306,5910,530,3363,450,1302,328,138,86,126,85
0500000US42101,"Philadelphia County, Pennsylvania",594778,1945,315097,3038,57709,1703,143567,2274,85748,1837,21312,1158,5176,475,1585,275,279681,2785,122740,2402,115555,2300,34711,1516,5247,547,1021,241,407,183
